seqnames,start,end,width,strand,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS
chr19,11055684,11056002,319,*,25.4036844349222,1.6532790549622,0.622589947513876,2.65548626598305,0.00791941582454477,0.0512865371558383,Promoter (<=1kb),19,11047612,11055808,8197,2,107350,ENSMUST00000238097.1,0
chr9,95511522,95512573,1052,*,554.905077084729,-0.437996517512441,0.164942582246393,-2.65544840845378,0.00792030477403809,0.0512885261471392,Promoter (<=1kb),9,95456898,95511894,54997,2,67958,ENSMUST00000079659.11,0
chr8,68205769,68206642,874,*,93.5936081457505,0.871674843347142,0.328305910696185,2.65506899190065,0.00792921896045869,0.0513387080280833,Promoter (<=1kb),8,67696890,68206057,509168,2,234353,ENSMUST00000212960.1,0
chr9,114781279,114781612,334,*,57.9220704699291,-1.11874037142934,0.421418082382212,-2.65470424312423,0.00793779700550765,0.0513777696672136,Promoter (<=1kb),9,114756839,114781832,24994,2,102545,ENSMUST00000084867.8,220
chr13,22040662,22041067,406,*,119.855880275565,-0.82123041460912,0.309358890052327,-2.65462038110562,0.0079397704203529,0.0513843801552712,Promoter (<=1kb),13,22040636,22041362,727,2,319158,ENSMUST00000102977.3,295
chr9,66126207,66126985,779,*,461.224870798974,-0.455701988977589,0.171687767134496,-2.65424844520579,0.00794852799659949,0.0514246597195981,Promoter (<=1kb),9,66097406,66126587,29182,2,56440,ENSMUST00000137542.1,0
chr6,82773333,82773880,548,*,112.831397189552,-0.842005480382509,0.317244063442853,-2.65412525373918,0.00795143056070139,0.0514334096556317,Promoter (<=1kb),6,82727310,82773363,46054,2,15277,ENSMUST00000170833.1,0
chr8,124375702,124376109,408,*,30.9545068857427,1.52322291916187,0.573941633744454,2.65396832988784,0.00795512928187577,0.0514460095705314,Promoter (<=1kb),8,124371869,124375546,3678,2,209966,ENSMUST00000128312.1,-156
chr17,33781099,33781751,653,*,94.604935918184,-0.880658034177903,0.331882229029331,-2.65352573035802,0.00796556972902613,0.0514757644419845,Promoter (<=1kb),17,33774908,33781543,6636,2,57875,ENSMUST00000173869.7,0
chr3,97158548,97159546,999,*,401.397682518009,-0.494891799050535,0.186544637135796,-2.6529403720691,0.00797939654704447,0.0515440761291408,Promoter (<=1kb),3,97158777,97176574,17798,1,66659,ENSMUST00000090759.4,0
chr7,45340759,45340979,221,*,34.4928292049121,-1.58151127917463,0.5961535860288,-2.65285878712844,0.00798132538023113,0.0515459048445771,Promoter (<=1kb),7,45339281,45340762,1482,2,76787,ENSMUST00000210844.1,0
chr13,81351474,81351773,300,*,77.7634021511492,0.943656414487031,0.355757256649009,2.6525289276616,0.00798912818324479,0.051570483025172,Promoter (<=1kb),13,81095069,81351626,256558,2,110789,ENSMUST00000224088.1,0
chr9,90114540,90114955,416,*,275.043647015683,-0.579806760790533,0.218605130403423,-2.65230170820115,0.00799450701652118,0.051587129970015,Promoter (<=1kb),9,90091665,90114715,23051,2,21761,ENSMUST00000085248.11,0
chr10,79779974,79781092,1119,*,575.670848153286,-0.472494790784945,0.178153079234064,-2.65218424972697,0.00799728881346348,0.0515937502550082,Promoter (<=1kb),10,79780581,79782607,2027,1,83554,ENSMUST00000168798.1,0
chr2,113327244,113328151,908,*,725.605232929201,0.410157286519645,0.154653191224661,2.6521100746238,0.00799904596652527,0.0516013099188537,Promoter (<=1kb),2,113327736,113716767,389032,1,14260,ENSMUST00000099576.8,0
chr8,40308316,40308721,406,*,62.6534826720772,1.09415143384804,0.412600216727053,2.65184405991686,0.00800535050066335,0.0516230912461211,Promoter (<=1kb),8,40279725,40308331,28607,2,80857,ENSMUST00000118639.1,0
chr7,66849333,66849672,340,*,20.9452628142091,-1.9580142658962,0.738393504255549,-2.65172195396041,0.00800824589483112,0.0516367441434015,Promoter (<=1kb),7,66849707,66871825,22119,1,233332,ENSMUST00000125014.1,-35
chr14,65374689,65375200,512,*,173.50122122309,0.661988671758047,0.249672533324181,2.65142770389766,0.00801522704784799,0.0516603271713019,Promoter (<=1kb),14,65375393,65386363,10971,1,380912,ENSMUST00000224687.1,-193
chr10,41809471,41810811,1341,*,454.466481529399,-0.486008010839971,0.183315910900275,-2.65120473423806,0.00802052068477617,0.0516877139525061,Promoter (<=1kb),10,41718841,41809613,90773,2,103268,ENSMUST00000186239.6,0
chr12,72085052,72086313,1262,*,999.766445454966,-0.361515550946301,0.136359249168446,-2.65119933668537,0.00802064886963803,0.0516877139525061,Promoter (<=1kb),12,72085589,72094867,9279,1,104771,ENSMUST00000125764.7,0
chr4,106294245,106294540,296,*,32.2463983339999,-1.53934735563032,0.581005512940502,-2.6494539575702,0.0080621956825219,0.0518947552979679,Exon (ENSMUST00000195679.1/ENSMUST00000195679.1, exon 1 of 3),4,106316213,106441317,125105,1,329908,ENSMUST00000165709.7,-21673
chr13,6636602,6636891,290,*,57.9576377655114,-1.1681401643143,0.440912785994685,-2.64936786008374,0.0080642501152909,0.0519041892642467,Promoter (<=1kb),13,6620890,6636650,15761,2,56421,ENSMUST00000136585.1,0
chr2,181863841,181864782,942,*,1123.61355059662,-0.344391314534469,0.129992092233993,-2.64932511367342,0.00806527029160246,0.0519069655213068,Promoter (<=1kb),2,181864337,181870830,6494,1,67005,ENSMUST00000039551.8,0
chr8,104341124,104341636,513,*,117.256312589802,-0.860624142406864,0.324868476263759,-2.64914636318277,0.00806953756290175,0.0519079009956885,Promoter (<=1kb),8,104340716,104344367,3652,1,68119,ENSMUST00000212399.1,408
chr1,91249811,91250449,639,*,446.136105881666,-0.496074586630674,0.18731070278012,-2.64840491903447,0.00808725948523013,0.0520078540737982,Promoter (<=1kb),1,91250304,91275479,25176,1,67921,ENSMUST00000188576.1,0
chr3,135437723,135438925,1203,*,985.534835449926,-0.468939134231988,0.177091826578833,-2.64799987267192,0.00809695557085022,0.0520387013328659,Promoter (<=1kb),3,135436209,135438665,2457,2,319587,ENSMUST00000182865.1,0
chr1,192841193,192841563,371,*,38.0062516249899,1.34235185448487,0.50695052734367,2.64789517335853,0.00809946357723317,0.0520434370770652,Promoter (<=1kb),1,192841661,192842734,1074,1,73455,ENSMUST00000190576.2,-98
chr1,20922738,20923162,425,*,25.1249034433379,-1.8891445472862,0.713462314528487,-2.64785470629195,0.00810043312675252,0.0520458732499627,Promoter (<=1kb),1,20922259,20935756,13498,1,74229,ENSMUST00000187651.1,479
chr8,121947640,121948112,473,*,159.071002043674,-0.691972913399763,0.261415080581962,-2.64702752365813,0.00812027435682668,0.0521429505465461,Promoter (1-2kb),8,121949750,121997183,47434,1,53325,ENSMUST00000172628.7,-1638
chr1,171079780,171080228,449,*,145.811733518693,-0.865343554567058,0.326984711849584,-2.64643429251556,0.00813453068076852,0.0522236466386242,Exon (ENSMUST00000183613.1/ENSMUST00000183613.1, exon 1 of 1),1,171057828,171064935,7108,2,14131,ENSMUST00000164179.1,-14845
chr15,88750886,88751706,821,*,665.860620163381,-0.40476973833806,0.152951566242363,-2.64639158841089,0.00813555779480761,0.0522258731960297,Promoter (<=1kb),15,88751660,88784516,32857,1,223773,ENSMUST00000041297.14,0
chr9,119322257,119323283,1027,*,902.554281522292,-0.365921041035177,0.138293232386779,-2.64597937816486,0.00814547819645333,0.0522705244211803,Promoter (<=1kb),9,119238432,119322427,83996,2,108737,ENSMUST00000040853.10,0
chr5,110285731,110286734,1004,*,270.931181183705,-0.570304637320112,0.215554394921039,-2.64575740860688,0.00815082468034527,0.0522972193916439,Promoter (<=1kb),5,110286306,110337474,51169,1,18973,ENSMUST00000007296.11,0
chr18,60502237,60502761,525,*,404.277352696562,-0.47916492297705,0.181199094509159,-2.64441124430028,0.00818331649257291,0.052438546949712,Promoter (<=1kb),18,60474191,60501987,27797,2,106878,ENSMUST00000042710.7,-250
chr4,150086980,150087965,986,*,587.599897008339,-0.4254682610243,0.160901185895194,-2.64428294084444,0.00818641934270138,0.052453062792398,Promoter (<=1kb),4,150087365,150105927,18563,1,269604,ENSMUST00000094451.3,0
chr16,10411734,10412468,735,*,370.066903140201,-0.493857948977355,0.186771132820076,-2.64418779026792,0.00818872111402701,0.0524639976483545,Promoter (<=1kb),16,10411948,10424428,12481,1,26425,ENSMUST00000023146.4,0
chr6,29853696,29854181,486,*,51.72853625625,1.20422859966841,0.455497868650643,2.64376341262758,0.00819899421498609,0.0525137522213327,Promoter (<=1kb),6,29853760,29909215,55456,1,74340,ENSMUST00000064872.12,0
chr16,72663313,72663924,612,*,90.7664482354438,0.902752058410903,0.341631179693555,2.64247560547804,0.00823023938667444,0.0526534626906252,Promoter (<=1kb),16,72663204,72958244,295041,1,19876,ENSMUST00000231265.1,109
chr4,148159692,148160485,794,*,433.127037066499,-0.460845005882995,0.174403945334129,-2.64240011887399,0.00823207416731372,0.0526613789547924,Promoter (<=1kb),4,148152803,148160083,7281,2,230903,ENSMUST00000057907.9,0
chr11,102408194,102408908,715,*,445.423864536206,-0.459960334140451,0.174100361042523,-2.6419263658397,0.00824359758822027,0.0527274426496005,Promoter (<=1kb),11,102404854,102407946,3093,2,68066,ENSMUST00000124755.1,-248
chr4,155066460,155067274,815,*,384.97457580099,-0.529066633948605,0.200263599346389,-2.6418512184708,0.00824542677513267,0.0527353160474131,Promoter (<=1kb),4,155067016,155072433,5418,1,668173,ENSMUST00000103180.3,0
chr8,68368303,68369027,725,*,66.1124551990724,1.02584969005206,0.388361357612124,2.64148239762987,0.00825440963155675,0.0527812794023641,Promoter (<=1kb),8,68368434,68372293,3860,1,73609,ENSMUST00000124929.7,0
chr15,97721130,97721703,574,*,155.036445295118,0.686185314310056,0.259859089768662,2.64060539471961,0.00827580474856648,0.0528873959834444,Promoter (<=1kb),15,97711015,97721150,10136,2,19011,ENSMUST00000023105.4,0
chr16,97879168,97879689,522,*,43.4992205012568,-1.30553714644642,0.494564326241905,-2.63977217355512,0.00829617772876079,0.0529907006119644,Promoter (<=1kb),16,97870180,97879674,9495,2,207781,ENSMUST00000231903.1,0
chr14,55054276,55054712,437,*,74.2791922445731,1.0012029705691,0.379334550566934,2.63936667269763,0.00830610879955671,0.0530233979939549,Promoter (<=1kb),14,55054945,55097525,42581,1,105663,ENSMUST00000183822.2,-233
chr17,12118905,12120052,1148,*,616.428468606301,0.404610501789833,0.153348117213314,2.63850974594622,0.00832713068034426,0.0531383541142107,Promoter (<=1kb),17,12119284,12219645,100362,1,68262,ENSMUST00000024594.8,0
chr1,153424720,153425523,804,*,105.875277905727,-0.85683804300087,0.324759354390672,-2.6383783297282,0.00833035875121282,0.0531551056559473,Promoter (<=1kb),1,153425162,153452574,27413,1,71836,ENSMUST00000042373.11,0
chr4,48674408,48674793,386,*,33.3931515421593,-1.62235460822976,0.615319395887888,-2.63660567027755,0.00837401138479751,0.0533795539513103,Distal Intergenic,4,48663514,48673502,9989,1,68016,ENSMUST00000030033.4,10894
chr16,45653967,45654302,336,*,73.7815068488956,0.954670779164912,0.362096003828419,2.63651288352049,0.00837630193067746,0.0533864339377543,Promoter (<=1kb),16,45626848,45654068,27221,2,212998,ENSMUST00000036732.8,0
chr9,31912941,31913182,242,*,27.3015167361201,1.63655583491686,0.6209030367627,2.63576716172888,0.00839473127644695,0.0534738581495945,Promoter (<=1kb),9,31846044,31913462,67419,2,12023,ENSMUST00000116615.4,280
chr4,118692311,118692809,499,*,43.6474929946597,1.27171630231586,0.48254960158922,2.6354105321559,0.00840355763051205,0.0535021242412898,Promoter (1-2kb),4,118689462,118690463,1002,2,258708,ENSMUST00000060562.5,-1848
chr11,93886792,93887366,575,*,85.8940768107645,-0.917560443242646,0.348370560208909,-2.63386332844086,0.00844194612870665,0.0537101286320048,Promoter (<=1kb),11,93886880,93930278,43399,1,103537,ENSMUST00000063645.10,0
chr4,123917046,123917707,662,*,394.160673884345,-0.510324107221924,0.193756636389066,-2.63384066080289,0.00844250971137566,0.0537101286320048,Promoter (<=1kb),4,123917446,123936997,19552,1,54170,ENSMUST00000030399.6,0
chr11,55460586,55460865,280,*,40.4315698638555,-1.33915320685575,0.50882402596021,-2.63185922545346,0.00849190410810525,0.0539515914189329,Promoter (<=1kb),11,55446644,55461197,14554,2,11927,ENSMUST00000138412.1,332
chr7,6155457,6156544,1088,*,515.124175601485,-0.435172920240905,0.165356521311065,-2.63172517654908,0.00849525507271842,0.053961213803882,Promoter (<=1kb),7,6131491,6155971,24481,2,67109,ENSMUST00000094870.2,0
chr9,8543906,8545002,1097,*,272.110015263938,0.600309518744845,0.228163485528537,2.63104991297901,0.00851215334936858,0.0540415649831681,Promoter (<=1kb),9,8544142,8680741,136600,1,22068,ENSMUST00000050433.7,0
chr1,126829872,126830682,811,*,99.5713571747117,0.906775588608643,0.344644233229582,2.63104819747442,0.00851219631762511,0.0540415649831681,Promoter (<=1kb),1,125913637,126830632,916996,2,210356,ENSMUST00000094609.9,0
chr1,171071442,171072116,675,*,253.062416968119,-0.631975520325245,0.240222103987178,-2.6307967078624,0.0085184974784326,0.0540659939318015,Distal Intergenic,1,171057828,171064935,7108,2,14131,ENSMUST00000164179.1,-6507
chr17,37246534,37247111,578,*,132.421638513988,0.757794506073818,0.288118424347645,2.63014941786388,0.00853473474324749,0.0541261825242268,Exon (ENSMUST00000172477.1/ENSMUST00000172477.1, exon 1 of 2),17,37231436,37232368,933,2,258505,ENSMUST00000207414.2,-14166
chr8,72548095,72549125,1031,*,628.389549360817,-0.402580234875279,0.15309975611609,-2.62952891035317,0.0085503261425676,0.0542133604344112,Promoter (<=1kb),8,72494561,72548270,53710,2,70625,ENSMUST00000058534.6,0
chr15,55112075,55112935,861,*,409.582721773128,-0.472028052090556,0.179528999124094,-2.6292579716566,0.00855714196211962,0.0542448711523637,Promoter (<=1kb),15,55112317,55259271,146955,1,97998,ENSMUST00000096433.9,0
chr7,127470789,127471887,1099,*,369.639177905364,-0.496511651749837,0.188852528764784,-2.62909718496936,0.00856118905917286,0.0542627220264744,Promoter (<=1kb),7,127471019,127473854,2836,1,233895,ENSMUST00000133817.7,0
chr17,35242556,35242987,432,*,80.1341596060365,-1.02603272586581,0.390296565207113,-2.62885410052568,0.00856731088925378,0.054280885375104,Promoter (<=1kb),17,35242667,35253676,11010,1,53817,ENSMUST00000172549.1,0
chr4,43730218,43730447,230,*,14.4713023636575,-2.51140777863824,0.955493680546306,-2.62838763852665,0.00857906921331264,0.0543256637890197,Promoter (<=1kb),4,43730034,43734534,4501,1,71406,ENSMUST00000131248.1,184
chr9,15238999,15239726,728,*,111.460785892854,0.812101461395358,0.30897353484151,2.62838518454964,0.00857913110997985,0.0543256637890197,Promoter (<=1kb),9,15239045,15259416,20372,1,69137,ENSMUST00000034413.7,0
chr16,11176163,11176878,716,*,240.431941207696,-0.593309647888487,0.225777067040008,-2.62785612226663,0.00859248497415129,0.0543945950047673,Promoter (<=1kb),16,11136592,11176393,39802,2,106205,ENSMUST00000037633.14,0
chr17,74315849,74316908,1060,*,312.767420570091,-0.53690318879963,0.204318246220217,-2.62777896116506,0.00859443412067551,0.0543958094980751,Promoter (<=1kb),17,74299474,74316463,16990,2,66310,ENSMUST00000233581.1,0
chr10,75837130,75837715,586,*,296.308983288666,-0.529167937717199,0.20139559698775,-2.6275049982815,0.00860135781933205,0.0544234061505713,Promoter (<=1kb),10,75831114,75837367,6254,2,14872,ENSMUST00000220440.1,0
chr2,116899926,116900529,604,*,71.9102487983717,-1.00132017662453,0.381128663110119,-2.62724972835543,0.0086078135891585,0.0544525284184786,Promoter (<=1kb),2,116900152,116912791,12640,1,320975,ENSMUST00000126467.1,0
chr13,21787125,21787634,510,*,409.196705769595,-0.473227139216626,0.180128540263374,-2.62716357177325,0.00860999346434634,0.0544624098643124,Promoter (<=1kb),13,21786826,21787218,393,2,319170,ENSMUST00000091751.2,0
chr8,105254083,105254948,866,*,201.599224700984,-0.668582542620168,0.25451435566856,-2.62689521329329,0.00861678645061568,0.0544897388231473,Promoter (<=1kb),8,105252639,105255151,2513,2,97440,ENSMUST00000093217.8,203
chr13,64153055,64153753,699,*,1111.58974757057,-0.38635437008091,0.147164219910956,-2.62532815595177,0.00865654929012598,0.0547078087088438,Promoter (<=1kb),13,64133018,64153202,20185,2,238673,ENSMUST00000059817.11,0
chr15,80458059,80458444,386,*,95.4250805738569,0.871951838438193,0.332180390367446,2.62493471536255,0.00866655825555457,0.0547534181425963,Exon (ENSMUST00000158115.1/ENSMUST00000158115.1, exon 1 of 1),15,80431571,80438603,7033,2,102633578,ENSMUST00000230208.1,-19456
chr7,102927123,102927440,318,*,16.333155721636,-2.23751222889725,0.852572705077096,-2.62442395302219,0.00867956726696022,0.054823818695692,Promoter (<=1kb),7,102927630,102928586,957,1,259093,ENSMUST00000098214.1,-190
chr9,83447769,83448277,509,*,269.990353951529,0.578590091471001,0.220514550274249,2.62381820497296,0.00869501816547557,0.0549135435823902,Exon (ENSMUST00000193663.1/ENSMUST00000193663.1, exon 1 of 1),9,83391364,83441127,49764,2,75782,ENSMUST00000034793.14,-6642
chr1,107590500,107590722,223,*,24.623809925756,1.64142142149256,0.625614985719432,2.62369262079774,0.00869822453295671,0.0549223051791667,Promoter (<=1kb),1,107590046,107606150,16105,1,20725,ENSMUST00000151283.1,454
chr2,119156784,119157405,622,*,181.223914833782,-0.660061487720441,0.251616572418077,-2.62328304283435,0.00870868906625635,0.054964441796279,Promoter (<=1kb),2,119137001,119157034,20034,2,67809,ENSMUST00000094695.11,0
chr5,113119347,113120428,1082,*,134.662535258009,-0.755507652643641,0.288004893494115,-2.62324588821293,0.00870963890655226,0.0549665012092207,Exon (ENSMUST00000197638.1/ENSMUST00000197638.1, exon 1 of 1),5,113086323,113137986,51664,2,243219,ENSMUST00000212276.1,17558
chr14,20388538,20389242,705,*,220.096560187557,-0.606917960314001,0.231366775999175,-2.62318544956587,0.00871118418972641,0.0549723178962533,Promoter (<=1kb),14,20384638,20388910,4273,2,108671,ENSMUST00000022345.6,0
chr7,35118845,35119464,620,*,320.052037826625,-0.539428868814689,0.20568322533975,-2.62261965176623,0.0087256622815851,0.0550361034234609,Promoter (<=1kb),7,35119303,35121928,2626,1,12606,ENSMUST00000042985.10,0
chr17,78303099,78303484,386,*,38.9763594161647,-1.39059027301282,0.530240870973468,-2.62256334646524,0.00872710424295508,0.0550412601577575,Exon (ENSMUST00000112498.2/50766, exon 5 of 17),17,78280183,78344506,64324,1,50766,ENSMUST00000234059.1,22916
chr17,35516741,35517347,607,*,249.585019846939,-0.567199735095036,0.216314948095615,-2.6221014316788,0.00873894177954304,0.055100149899884,Promoter (<=1kb),17,35512734,35516824,4091,2,106795,ENSMUST00000161012.7,0
chr17,26507980,26509016,1037,*,399.498512105458,-0.473474739893312,0.180631500582843,-2.62121910278968,0.00876159319711942,0.0552077393714912,Promoter (<=1kb),17,26505590,26508519,2930,2,19252,ENSMUST00000025025.6,0
chr11,79623044,79623484,441,*,106.653916517243,-0.973701922304509,0.371574190253828,-2.62047781531693,0.00878066429447588,0.0552801827515096,Promoter (<=1kb),11,79607079,79623163,16085,2,790912,ENSMUST00000145652.1,0
chr9,103288188,103288741,554,*,30.6812401861448,-1.72000898144108,0.656440384976527,-2.62020591786501,0.00878766869008926,0.0553124291587824,Promoter (<=1kb),9,103250521,103288297,37777,2,71775,ENSMUST00000035163.9,0
chr4,152325388,152326103,716,*,676.004196970353,-0.423027407688793,0.161459017055767,-2.6200296236331,0.00879221290265614,0.0553370806650681,Promoter (<=1kb),4,152325742,152332476,6735,1,19934,ENSMUST00000142735.7,0
chr16,8766139,8766539,401,*,106.862549140206,0.919947460033836,0.351162467929395,2.61972034044026,0.00880019015112702,0.0553748551991644,Exon (ENSMUST00000122788.1/ENSMUST00000122788.1, exon 1 of 1),16,8689595,8792308,102714,2,252870,ENSMUST00000160405.7,25769
chr5,100798129,100798928,800,*,189.032274647872,-0.634015213128258,0.242045435909674,-2.61940577704121,0.00880831022299435,0.0554067477363635,Promoter (<=1kb),5,100762145,100798598,36454,2,191578,ENSMUST00000044684.13,0
chr5,34989519,34989781,263,*,25.9045826914862,-1.82780121308806,0.697918995363076,-2.61893031316218,0.00882059645139908,0.0554747251105542,Promoter (<=1kb),5,34989549,35039635,50087,1,71729,ENSMUST00000114285.7,0
chr5,113324017,113324538,522,*,48.2973971981789,1.27307444173251,0.486122087620355,2.61883686043646,0.00882301311697791,0.0554800814543291,Promoter (<=1kb),5,113324493,113324545,53,2,102465709,ENSMUST00000197062.1,7
chr12,104864274,104864957,684,*,73.0342120691937,0.961826094513636,0.367338926192805,2.61836148017922,0.00883531549920327,0.055542108709368,Promoter (<=1kb),12,104771480,104865009,93530,2,94040,ENSMUST00000109937.8,52
chr6,41048675,41049145,471,*,70.5691615622614,1.01332435144175,0.387094720793324,2.61776846081757,0.0088506837491135,0.055613412458052,Exon (ENSMUST00000103264.2/ENSMUST00000103264.2, exon 2 of 2),6,41030268,41035509,5242,2,67373,ENSMUST00000031931.5,-13166
chr6,148830718,148831866,1149,*,666.450365561457,-0.411133308171218,0.157056209249865,-2.61774628417991,0.00885125892533885,0.055613412458052,Promoter (<=1kb),6,148770683,148831467,60785,2,320727,ENSMUST00000048418.13,0
chr12,115741826,115742536,711,*,60.4839055499825,-1.17670258677926,0.449580881914805,-2.61733235133927,0.00886200087267774,0.0556690017051442,Exon (ENSMUST00000166645.1/ENSMUST00000166645.1, exon 1 of 1),12,115695720,115695794,75,2,102465205,ENSMUST00000184417.1,-46032
chrX,134717585,134718243,659,*,202.301794789948,-0.618953669712444,0.23649735754841,-2.61716949452912,0.00886623035163037,0.0556863870678026,Promoter (<=1kb),20,134717963,134721908,3946,1,78248,ENSMUST00000113201.7,0
chr2,75658549,75659513,965,*,432.778757097107,-0.493719229954766,0.188656255643159,-2.61703079111583,0.00886983397564356,0.0556943945167698,Promoter (<=1kb),2,75659261,75665839,6579,1,229279,ENSMUST00000111964.7,0
chr12,54696369,54697741,1373,*,491.222644578946,-0.447417400711404,0.171006246720909,-2.61638044978328,0.00888674781105493,0.0557835307246298,Promoter (<=1kb),12,54673471,54695897,22427,2,66266,ENSMUST00000067272.8,-472
chr18,12941398,12942059,662,*,174.758698785487,-0.671739151907471,0.256775057482968,-2.61606075953084,0.00889507275341407,0.0558108417843723,Promoter (<=1kb),18,12755314,12941841,186528,2,64291,ENSMUST00000074352.10,0
chr6,94499981,94500683,703,*,251.669307521284,-0.615249907710823,0.235182303855983,-2.61605527976961,0.00889521551066983,0.0558108417843723,Promoter (<=1kb),6,94500331,94604672,104342,1,67582,ENSMUST00000061118.10,0
chr9,110131549,110132208,660,*,311.614418279249,-0.557047377628934,0.21297552644273,-2.61554642889321,0.00890848087769065,0.0558694085323126,Promoter (<=1kb),9,110131980,110240178,108199,1,20588,ENSMUST00000088716.11,0
chr9,120960483,120960922,440,*,77.1819000483759,1.0520005782083,0.402276701254474,2.61511684601099,0.00891969353886593,0.0559118840103897,3' UTR,9,120956867,120957824,958,1,12387,ENSMUST00000139138.1,3616
chr7,128270510,128270931,422,*,32.1354729834851,-1.62673181565963,0.62220341898221,-2.61446942596459,0.00893661584231848,0.0559856572515546,Promoter (<=1kb),7,128270574,128272187,1614,1,246787,ENSMUST00000206703.1,0
chr11,117425868,117426233,366,*,37.5026185998709,1.39820115267526,0.53498029563971,2.61355635725489,0.00896053042163169,0.0560841151468103,Exon (ENSMUST00000151381.1/ENSMUST00000151381.1, exon 1 of 5),11,117420637,117421717,1081,2,667423,ENSMUST00000165677.1,-4151
chr19,11092146,11092492,347,*,24.0786418047506,1.64647223069062,0.630185198512432,2.61267994643028,0.00898353861889093,0.0561968411000078,Distal Intergenic,19,11075571,11081102,5532,2,64381,ENSMUST00000187859.1,-11044
chr10,22148411,22149194,784,*,121.260177432444,0.760035689729424,0.291046284618046,2.61139114256983,0.0090174691093837,0.0563458898101849,Promoter (<=1kb),10,22113050,22148819,35770,2,319887,ENSMUST00000180726.1,0
chr7,25774209,25774700,492,*,89.276431755902,0.891343952592859,0.341330280422741,2.61138259251104,0.00901769458936936,0.0563458898101849,Promoter (<=1kb),7,25766518,25774678,8161,2,26362,ENSMUST00000132038.2,0
chr2,30057217,30057509,293,*,21.1026715498834,-1.96347122323356,0.751971640739875,-2.61109743620341,0.0090252175438098,0.0563846213760678,Promoter (<=1kb),2,30057378,30070303,12926,1,56086,ENSMUST00000134364.7,0
chr1,162548027,162548953,927,*,473.351597526905,-0.455716730874225,0.174601361031199,-2.61004111412851,0.00905313414008159,0.0565072492187547,Promoter (<=1kb),1,162532127,162548551,16425,2,71449,ENSMUST00000028017.15,0
chrX,98148449,98149208,760,*,126.687794738502,0.776108364303884,0.297373033786603,2.60988144897101,0.00905736048935579,0.0565176217072054,Promoter (<=1kb),20,98148769,98323215,174447,1,11835,ENSMUST00000052837.8,0
chr2,163644660,163645470,811,*,547.757133945936,-0.438222235550012,0.167927921254975,-2.60958530466552,0.00906520411650234,0.0565524935390834,Promoter (<=1kb),2,163623272,163645131,21860,2,26943,ENSMUST00000017851.3,0
chr2,132577522,132578499,978,*,381.603653335029,-0.519317923258335,0.199048535594473,-2.60900147648589,0.00908068505445175,0.0566110713521945,Promoter (<=1kb),2,132529082,132578178,49097,2,74182,ENSMUST00000148833.7,0
chr3,38130139,38130404,266,*,34.8292729504655,1.36045400918838,0.521497880611969,2.60874312200831,0.00908754317829892,0.0566413544863118,Exon (ENSMUST00000199198.1/ENSMUST00000199198.1, exon 1 of 2),3,38203151,38208119,4969,2,71342,ENSMUST00000197658.1,77715
chr11,69665918,69666428,511,*,100.217933126031,-0.897798663660906,0.344152721710192,-2.60872167216778,0.00908811278081489,0.0566413544863118,Promoter (<=1kb),11,69664213,69666153,1941,2,12514,ENSMUST00000018918.11,0
chr2,90964840,90965166,327,*,37.8484302869398,1.33961085815297,0.513694194839992,2.60779831971868,0.00911266272948934,0.0567624008961444,Promoter (<=1kb),2,90965092,90987816,22725,1,13046,ENSMUST00000133657.1,0
chr19,53038108,53039024,917,*,470.226123967482,-0.449267783669677,0.172278634802196,-2.60779744502568,0.00911268601372897,0.0567624008961444,Promoter (<=1kb),19,52931926,53038641,106716,2,170750,ENSMUST00000236456.1,0
chr15,79641213,79641494,282,*,27.407853694148,1.53767332952842,0.589689931336811,2.60759637873171,0.00911803978776449,0.0567877238498668,Promoter (<=1kb),15,79630026,79641124,11099,2,75729,ENSMUST00000230475.1,-89
chr13,30973911,30974271,361,*,84.4078293319344,-0.959660651034684,0.368038341743451,-2.6075018338813,0.00912055819539218,0.0567956229249024,Promoter (<=1kb),13,30813919,30974054,160136,2,66482,ENSMUST00000021785.7,0
chr9,37147328,37147603,276,*,53.134070601475,1.13030263552924,0.4334906503953,2.60744409250468,0.00912209656788835,0.056797854199136,Promoter (<=1kb),9,36890982,37147407,256426,2,208076,ENSMUST00000039674.12,0
chr1,79671100,79671508,409,*,153.97413778305,0.682356161963353,0.261733366124198,2.60706600792946,0.00913217539752083,0.0568436326537393,Promoter (<=1kb),1,79608845,79671965,63121,2,252903,ENSMUST00000159312.1,457
chr3,142764836,142765915,1080,*,609.672128809046,-0.428105303219709,0.164214307200341,-2.60699150103542,0.00913416274503845,0.0568519885829718,Promoter (<=1kb),3,142765045,142783606,18562,1,229906,ENSMUST00000029938.9,0
chr11,83662129,83662775,647,*,151.555590128814,-0.752539430463117,0.288746880255428,-2.60622532024386,0.00915462175249806,0.0569471608726419,Promoter (<=1kb),11,83662584,83664683,2100,1,20303,ENSMUST00000019074.3,0
chr7,139978530,139978927,398,*,156.635378164146,0.691916756713313,0.265530383670923,2.60579127385595,0.00916623005393917,0.0570006141613459,Promoter (<=1kb),7,139972303,139978723,6421,2,381933,ENSMUST00000146974.1,0
